Link_Malicioso,Dominio,Malicioso
http://dangerous-link.co/25b89f58-bac7-496a-a871-8ea3f31f3807,dangerous-link.co,1
http://safe-link.co/6b6f947d-e441-413c-a3e5-b31d3216b292,safe-link.co,0
http://safe-link.co/f6f35720-14ba-4e25-bb97-8c79fef319e3,safe-link.co,0
http://dangerous-link.co/9bab17b3-8e68-48a0-b879-bf17df9eecfa,dangerous-link.co,1
http://dangerous-link.co/462af176-4e07-4d2e-a17b-62980b9280a4,dangerous-link.co,1
http://dangerous-link.co/c441c465-c7c2-4afa-b79a-0e30f36b941c,dangerous-link.co,1
http://safe-link.co/11905796-e2bd-4bae-b88b-1061994342a5,safe-link.co,0
http://dangerous-link.co/a5ecbc18-4d29-4be5-b1b8-79035ba9bdcf,dangerous-link.co,1
http://safe-link.co/816d78a5-2b57-454d-926b-3abc19e8507c,safe-link.co,0
http://safe-link.co/fe24ce7f-5af5-4aae-9478-4f3d76475a9c,safe-link.co,0
http://safe-link.co/6973d8b3-ae19-4e30-85e4-b6c5317c9a63,safe-link.co,0
http://safe-link.co/a4dc2aa1-1371-46c1-b82b-2357c2a62655,safe-link.co,0
http://dangerous-link.co/8729feba-0930-4b0b-8243-e6bb1dbdd601,dangerous-link.co,1
http://dangerous-link.co/41792a0a-b48a-410d-ba03-61e4738a172f,dangerous-link.co,1
http://safe-link.co/64e12e7e-aa74-484a-81ee-983676a4f820,safe-link.co,0
http://safe-link.co/c4d7eded-3227-4d20-8a29-4214bb0df544,safe-link.co,0
http://safe-link.co/5dce5c0a-2eeb-4978-a64a-1f6734096984,safe-link.co,0
http://safe-link.co/6e2d217c-0172-4a03-ae69-984914d69cb1,safe-link.co,0
http://safe-link.co/5c224369-3931-4da2-b933-9b5e145ae8aa,safe-link.co,0
http://safe-link.co/8419d1c9-d885-4323-b46b-7dfb6f453322,safe-link.co,0
http://dangerous-link.co/01471d08-8152-47af-9c58-f5d2a77b10de,dangerous-link.co,1
http://dangerous-link.co/4aeab501-99e1-4367-8908-e9d9372b3785,dangerous-link.co,1
http://safe-link.co/bc2c1839-fab6-4979-b3ca-e927eb7315e4,safe-link.co,0
http://dangerous-link.co/f2cde9fe-77c2-4994-a726-fbf36eca6e0b,dangerous-link.co,1
http://dangerous-link.co/2e8f4799-f715-440e-a5f3-a6356b7c0ab3,dangerous-link.co,1
http://dangerous-link.co/18195edc-8901-4060-ae76-c166fdb916b6,dangerous-link.co,1
http://dangerous-link.co/c96ca604-7860-4d2e-9111-e932986507d0,dangerous-link.co,1
http://safe-link.co/2231d3bb-6f8b-4233-87a9-8686747a5225,safe-link.co,0
http://safe-link.co/87db17e9-00d5-4b63-b6cb-e569e08016ff,safe-link.co,0
http://safe-link.co/da5af14e-9d21-4a71-8888-fd43631c506c,safe-link.co,0
http://dangerous-link.co/afb75c54-05a1-4537-8189-645da4f6ea0f,dangerous-link.co,1
http://dangerous-link.co/47983369-f327-484a-851f-24d4a528f236,dangerous-link.co,1
http://dangerous-link.co/03855c9b-1dda-43e6-b1ef-12467d33516b,dangerous-link.co,1
http://safe-link.co/36d3cacb-f11c-42eb-ac0e-574d7696e155,safe-link.co,0
http://dangerous-link.co/949e869b-27d5-4515-8347-1f9a63ed3fc4,dangerous-link.co,1
http://safe-link.co/8c3ab3f8-3570-4474-a8ee-c3ee3d260765,safe-link.co,0
http://safe-link.co/d7c2bc3e-1a3c-4ff8-bd22-4407696ff1d9,safe-link.co,0
http://dangerous-link.co/58b57563-d4ac-426e-a2bb-15c0c6c5d029,dangerous-link.co,1
http://dangerous-link.co/79c21f3c-0293-4653-9aca-7b8697de7f79,dangerous-link.co,1
http://safe-link.co/512872b4-e4ef-4e26-89ed-48a6157e1794,safe-link.co,0
http://dangerous-link.co/85ca951d-1f11-44bf-80ac-d2d4e31590d4,dangerous-link.co,1
http://safe-link.co/6c1134a2-18b4-45c0-939f-e440cba7d085,safe-link.co,0
http://safe-link.co/ac27f467-9a89-4ca6-ba3e-ca090c24bb03,safe-link.co,0
http://dangerous-link.co/491a301c-33b8-4082-8391-25300a353154,dangerous-link.co,1
http://safe-link.co/13d729c6-f738-4cfa-9746-4b2657f9ccf8,safe-link.co,0
http://safe-link.co/40c05b8e-8523-488a-af70-e60d8a1504e5,safe-link.co,0
http://dangerous-link.co/337dd59b-8131-4277-8311-890e92c6974e,dangerous-link.co,1
http://dangerous-link.co/7af302c2-6770-4175-9309-c5b805e1d705,dangerous-link.co,1
http://dangerous-link.co/ca2007c1-2e6b-4b29-ac32-e7984e65df27,dangerous-link.co,1
http://dangerous-link.co/19d9bf17-4e25-4dde-af62-d451f57b0457,dangerous-link.co,1
http://safe-link.co/429578bd-9c25-413f-94ed-6089e5a3dcb9,safe-link.co,0
http://safe-link.co/e0488684-184d-4991-b2d9-38706818ef0c,safe-link.co,0
http://safe-link.co/a84fc30d-7114-4540-a537-57475804c55b,safe-link.co,0
http://dangerous-link.co/4a9a9b06-97f8-4962-9d69-fe5a8ad90282,dangerous-link.co,1
http://safe-link.co/b6216c68-8aa1-4a3a-92ff-f0ed0feedfad,safe-link.co,0
http://safe-link.co/36982d2c-27e2-4fe0-bb31-0caef30061fd,safe-link.co,0
http://safe-link.co/928e3dbf-0ab6-42b0-8d4b-c3dc29241404,safe-link.co,0
http://dangerous-link.co/ec58022c-d56b-49cf-b2f1-6011dc8df172,dangerous-link.co,1
http://safe-link.co/6221f0cf-c22a-489f-a946-8ae87ac813a5,safe-link.co,0
http://safe-link.co/130816bc-78c0-40b4-b50f-a50f0d74c1ce,safe-link.co,0
http://dangerous-link.co/cf800dca-9555-46b9-9363-fea7767a42ec,dangerous-link.co,1
http://dangerous-link.co/cede4289-231a-42a1-b3c1-df436890dbcd,dangerous-link.co,1
http://dangerous-link.co/691ab5fe-7294-48ab-a723-9e1d335b1732,dangerous-link.co,1
http://dangerous-link.co/62fd1154-35cb-4051-afcb-3cd8eb25c990,dangerous-link.co,1
http://dangerous-link.co/413ce2cb-7300-44b9-b042-b8afae887092,dangerous-link.co,1
http://dangerous-link.co/87e47ede-085e-4005-8b76-bbb5032f9ece,dangerous-link.co,1
http://dangerous-link.co/46428a80-2a9a-4d49-b7ff-7914ffad6956,dangerous-link.co,1
http://dangerous-link.co/3f64f473-ebb5-4585-9d6f-6635fcaa504b,dangerous-link.co,1
http://dangerous-link.co/58c27277-a614-4f3e-90da-584b116c253a,dangerous-link.co,1
http://safe-link.co/a3b3ed05-6b8b-4bde-97ac-8e2599af4aa9,safe-link.co,0
http://dangerous-link.co/63fe4ab5-3014-407c-a5af-ef7590ebba77,dangerous-link.co,1
http://safe-link.co/1f5c2d88-557c-4afe-8dd4-a80475912dff,safe-link.co,0
http://safe-link.co/11980bf7-b983-4395-9716-3bb8e2d72404,safe-link.co,0
http://safe-link.co/ab1fcea3-1435-430c-8df7-202f968ae1e5,safe-link.co,0
http://safe-link.co/de485dc3-8de3-4b31-b6f5-622e980192ca,safe-link.co,0
http://safe-link.co/d3e0d502-e590-409a-b308-0b44c9f7e730,safe-link.co,0
http://safe-link.co/0af4810c-54a8-41db-98c0-a2d87c965367,safe-link.co,0
http://dangerous-link.co/cefe7119-6521-43f6-be81-f2409ac3195e,dangerous-link.co,1
http://dangerous-link.co/70868d5f-9579-453b-a1d7-10afa23222e4,dangerous-link.co,1
http://safe-link.co/6b4f6fb6-9a84-4f00-9f7e-91388a947919,safe-link.co,0
http://dangerous-link.co/eb954aed-4381-4647-94ed-0ffca7a9c56a,dangerous-link.co,1
http://dangerous-link.co/cfe6f8a2-2616-44cc-b41a-8119c07b9164,dangerous-link.co,1
http://safe-link.co/0080a74a-cb3e-470c-af67-9c5838afd7c5,safe-link.co,0
http://safe-link.co/7bdc89c4-ce9d-4bf4-a007-6a387ba47a1b,safe-link.co,0
http://dangerous-link.co/6502f204-1162-4dcf-906d-b78b0d4a5139,dangerous-link.co,1
http://safe-link.co/c4ef6376-f5f1-4f98-b750-08dc23e0e295,safe-link.co,0
http://safe-link.co/a44b22e1-44fd-4601-9871-520b0472c448,safe-link.co,0
http://dangerous-link.co/bbe19f68-035b-47e1-a554-7771fb4fdf42,dangerous-link.co,1
http://safe-link.co/a65d5920-2438-476b-8911-351fa98107b2,safe-link.co,0
http://safe-link.co/2c574869-46b6-4079-aebf-1dac5f8055d0,safe-link.co,0
http://safe-link.co/b4536b09-3902-4e9e-81a2-e2ac0e5d1b45,safe-link.co,0
http://safe-link.co/a07a5108-7462-46ac-955d-27279cf9f5b1,safe-link.co,0
http://dangerous-link.co/80804dda-0144-46dd-b6df-eab210e56ab8,dangerous-link.co,1
http://safe-link.co/9dd80fa2-d6f2-4e23-838d-b98bbf5f14d6,safe-link.co,0
http://dangerous-link.co/ae6c350a-baaa-43da-8339-59279954c43b,dangerous-link.co,1
http://safe-link.co/16f18595-2983-43fa-a9d0-341fb3561806,safe-link.co,0
http://safe-link.co/589de2f2-4c75-43dd-837e-f1f6abcbd6d6,safe-link.co,0
http://dangerous-link.co/4e35f1fd-ef78-4161-9851-3a7002f4e45b,dangerous-link.co,1
http://dangerous-link.co/6b9d9e99-fb5d-4bd9-8e30-24689c51d4ec,dangerous-link.co,1
http://safe-link.co/bf6185ff-ad2b-4b0f-bf43-da57fec1956e,safe-link.co,0
http://safe-link.co/0b98e7e7-5c3c-44d9-8658-cda9d68f8bed,safe-link.co,0
http://safe-link.co/9e026902-0b04-480b-8467-bb726c9b5966,safe-link.co,0
http://dangerous-link.co/529d282c-1cb2-4f82-b195-3eff60989194,dangerous-link.co,1
http://safe-link.co/7a295c8c-a105-4b5b-93ae-1a036aa64d03,safe-link.co,0
http://safe-link.co/2fba35c6-8aa4-4c20-bfb1-05496ad31b43,safe-link.co,0
http://safe-link.co/0f1de72c-1627-474a-94a9-56cac668952f,safe-link.co,0
http://safe-link.co/aee90f91-ec82-4932-b5bb-a99ac00d08de,safe-link.co,0
http://safe-link.co/8e95c87b-8074-40c6-8e4f-776103ef0c68,safe-link.co,0
http://safe-link.co/b9372a45-2884-486b-b7c0-91a76601102c,safe-link.co,0
http://dangerous-link.co/e2c8cce1-0282-4fe2-9030-16e7bfeb18ec,dangerous-link.co,1
http://safe-link.co/d7d1631e-d4f6-47b3-9d89-eac0a335409d,safe-link.co,0
http://dangerous-link.co/4b0a896d-337a-4239-ab36-5b6e6ae15afc,dangerous-link.co,1
http://safe-link.co/ee236d0a-9956-43d2-a771-9a11ed40e450,safe-link.co,0
http://safe-link.co/d7a37a4c-e19b-43bd-b257-f9f93ef730f0,safe-link.co,0
http://safe-link.co/c46227f9-c7a5-4410-983a-55c89d7d0b9e,safe-link.co,0
http://safe-link.co/9ef5ae30-d75f-4a76-ae08-fafbad2b2b38,safe-link.co,0
http://dangerous-link.co/eab8be88-8eb4-4583-9759-c4f579f19773,dangerous-link.co,1
http://dangerous-link.co/72397022-1a5e-409c-9c1d-29c693c3359c,dangerous-link.co,1
http://safe-link.co/41d91581-416c-458e-8d8b-56ffc1dec28a,safe-link.co,0
http://dangerous-link.co/914a7b31-4aec-4e37-bfb2-e78f41a443c2,dangerous-link.co,1
http://safe-link.co/5f6dde75-d4c0-4221-920e-01190b351044,safe-link.co,0
http://dangerous-link.co/2eb3b32c-8864-49b7-b4ca-44be6999de9d,dangerous-link.co,1
http://safe-link.co/8b91649c-1017-45ed-9064-6a2afdc9a01b,safe-link.co,0
http://dangerous-link.co/25d28401-86ed-4ec2-ae7b-03993b04d27b,dangerous-link.co,1
http://safe-link.co/03293d85-58da-4046-9f41-00b3bcee3d6f,safe-link.co,0
http://safe-link.co/da274060-60d2-4015-bf9d-d9f9b00e4c30,safe-link.co,0
http://safe-link.co/bf86737f-85f0-4bbe-a2bb-7e47df9ff8b6,safe-link.co,0
http://dangerous-link.co/b8abc11c-08ac-4577-a20e-51062a8ffcd2,dangerous-link.co,1
http://dangerous-link.co/8c5104ac-7d8a-4fbe-86d0-e50a74058307,dangerous-link.co,1
http://safe-link.co/b8e6cab5-915f-490d-b844-607637d79986,safe-link.co,0
http://dangerous-link.co/7434d1a0-2a43-435a-b374-da3f8a57e917,dangerous-link.co,1
http://dangerous-link.co/f588a425-65a9-432c-9671-b74189732a0c,dangerous-link.co,1
http://dangerous-link.co/d733cbaf-ab85-424d-843d-95ad65a2eadd,dangerous-link.co,1
http://safe-link.co/5415a45b-2f51-4e81-b721-5d2717896cd7,safe-link.co,0
http://dangerous-link.co/d942081c-0cef-40f0-813e-ee2ca8023f6d,dangerous-link.co,1
http://safe-link.co/7ce9a7df-2221-42c2-aa33-2403bc318a04,safe-link.co,0
http://safe-link.co/3c137b2a-786e-419c-8278-75142d8faa92,safe-link.co,0
http://dangerous-link.co/fec52333-ea68-414a-b9b3-4aef7ae94472,dangerous-link.co,1
http://dangerous-link.co/0dbea0e7-6625-4d39-b44e-2fb6e0ca797e,dangerous-link.co,1
http://dangerous-link.co/c4f523b1-8f71-4144-a5e8-50098f2c504a,dangerous-link.co,1
http://safe-link.co/4408dabc-bccc-41a1-8ac3-2da6dc173728,safe-link.co,0
http://dangerous-link.co/ae2bf3ca-0c5c-419d-9f84-93e48258aa27,dangerous-link.co,1
http://safe-link.co/f177351c-17e0-45d1-b835-389363e04d4f,safe-link.co,0
http://dangerous-link.co/90120106-aa02-425b-81c3-ab3878f50cc8,dangerous-link.co,1
http://safe-link.co/9df77953-9a4a-4bd1-8b6b-eb3a529ca8a2,safe-link.co,0
http://safe-link.co/00510ec3-2ed8-421e-acc5-8bb35986835e,safe-link.co,0
http://dangerous-link.co/397085f7-f7a9-4c62-b267-cb51ee1b4029,dangerous-link.co,1
http://dangerous-link.co/751ab755-7768-4472-bcaa-e6574f5cef3d,dangerous-link.co,1
http://dangerous-link.co/6295d626-29de-49c5-928d-c3c023ac6422,dangerous-link.co,1
http://dangerous-link.co/749c3a33-88b4-4d47-a63a-2bf061afcc41,dangerous-link.co,1
http://dangerous-link.co/689870d4-ddf8-4200-855d-ccd8a9a54197,dangerous-link.co,1
http://dangerous-link.co/7a0ed12c-634d-4e7a-8072-ec0a80521fc7,dangerous-link.co,1
http://dangerous-link.co/997e07e1-d3ca-4099-afa2-d033e9bb7a9d,dangerous-link.co,1
http://dangerous-link.co/6a634804-9ab7-4c3c-a8fd-9bffb6e50d64,dangerous-link.co,1
http://dangerous-link.co/9331eca5-c777-4e82-b945-9b6539713d2b,dangerous-link.co,1
http://dangerous-link.co/79671233-4a7f-4499-9174-31e19c4de5f6,dangerous-link.co,1
http://dangerous-link.co/7dc4436e-6346-4962-a62c-9f1c5257a3d8,dangerous-link.co,1
http://safe-link.co/f4b7bea1-cfe2-42d5-b2e0-d3745e8b96ba,safe-link.co,0
http://dangerous-link.co/6252ae61-3d55-4158-b8d1-4a555f27ed11,dangerous-link.co,1
http://safe-link.co/c22386cb-9c17-4557-ba90-7021ad5169fd,safe-link.co,0
http://dangerous-link.co/91453886-0176-4f41-8299-0de24aa6fe44,dangerous-link.co,1
http://dangerous-link.co/65b9034a-127c-4282-a5ec-e127d5952574,dangerous-link.co,1
http://safe-link.co/dfb3cd35-d163-426f-a59e-d3551f5dd64c,safe-link.co,0
http://dangerous-link.co/df6d08af-97dc-4a9a-b411-65525d06398a,dangerous-link.co,1
http://safe-link.co/e48cb742-842e-42ff-aa53-f523ba64f4ef,safe-link.co,0
http://safe-link.co/ce36b4a4-2143-4d85-bb85-6d1da72bfba9,safe-link.co,0
http://dangerous-link.co/95099cd9-1572-4155-926e-a2095798d46f,dangerous-link.co,1
http://dangerous-link.co/007f331b-72cc-4bf7-962b-6789065b70f5,dangerous-link.co,1
http://dangerous-link.co/022e7bd1-e9a4-4184-9965-07833faabe37,dangerous-link.co,1
http://safe-link.co/171ba32d-c8f7-4da2-b780-21339d181fbb,safe-link.co,0
http://safe-link.co/cf7f8a39-bd7d-463f-8db0-1cf090d60eb8,safe-link.co,0
http://safe-link.co/f4ad5365-4345-4c6f-a1f1-6499a6622ddd,safe-link.co,0
http://safe-link.co/855d7629-e7b1-419d-972b-02dfacfa19e2,safe-link.co,0
http://dangerous-link.co/20ec4f7c-97c7-4e3d-83d1-48c71becc14f,dangerous-link.co,1
http://dangerous-link.co/165b75d5-2ee8-42bb-87b0-2b46c6ef7f0d,dangerous-link.co,1
http://safe-link.co/ded4d118-3f92-4d76-99f0-8665e5894d6b,safe-link.co,0
http://safe-link.co/04e4505a-cc85-4522-b48f-01eb905d4f2f,safe-link.co,0
http://dangerous-link.co/9f94d842-a3d5-4db5-90b3-6f00f576d4da,dangerous-link.co,1
http://safe-link.co/42851f7a-1c7f-4fdd-af2b-c63080dce5df,safe-link.co,0
http://safe-link.co/e9330abb-119c-487f-a644-61791930736f,safe-link.co,0
http://safe-link.co/254a4a25-8691-4295-9f51-fd32b6c9a5ac,safe-link.co,0
http://dangerous-link.co/e21ac898-a707-4cda-bf18-bc26acc74739,dangerous-link.co,1
http://safe-link.co/1a8b2fa3-c3c0-4741-af59-a115842ef6ce,safe-link.co,0
http://safe-link.co/031d7872-ef38-47de-b5d5-11bd2812e1ff,safe-link.co,0
http://safe-link.co/499c0f20-01c8-4c71-a707-70856ac4048e,safe-link.co,0
http://dangerous-link.co/16381380-b56e-4e9e-9605-274afc675570,dangerous-link.co,1
http://safe-link.co/0e9bcc04-d9af-4cdb-ad70-b1327bcabb67,safe-link.co,0
http://dangerous-link.co/4fa75252-6fc0-4209-b6cf-efc488733f4b,dangerous-link.co,1
http://safe-link.co/2ca206b9-f731-4428-8076-05d0f544d5a5,safe-link.co,0
http://safe-link.co/ac832f1e-22e4-4e3e-b8dd-2aebcf112f3b,safe-link.co,0
http://dangerous-link.co/3b225d74-7a67-4c27-8b8d-d14da79bc269,dangerous-link.co,1
http://safe-link.co/4cfe9eb6-2efc-4f00-a68d-585f404f543a,safe-link.co,0
http://dangerous-link.co/f5fe2f78-8e23-49ca-ba8b-026e402436c3,dangerous-link.co,1
http://dangerous-link.co/a7ea9df2-663b-4a39-bac1-8c7c7a28155f,dangerous-link.co,1
http://dangerous-link.co/dc077d7b-c5f4-4c3c-89b7-b0e469e2a596,dangerous-link.co,1
http://safe-link.co/06f9134e-472e-4a90-84a1-2a76a4300c30,safe-link.co,0
http://safe-link.co/19011826-bc9a-4dd9-8b27-3a844c9877f8,safe-link.co,0
http://dangerous-link.co/c2fc904a-43cd-4b8b-a369-ba4a2c605b2c,dangerous-link.co,1
http://dangerous-link.co/7983cb2d-535c-4292-8a7f-0b7792adbcae,dangerous-link.co,1
http://dangerous-link.co/f6b45263-0a44-4780-9a02-5fa5c6c83757,dangerous-link.co,1
http://safe-link.co/7f6475b0-b632-4f21-b85f-d999dd7c6e22,safe-link.co,0
http://safe-link.co/4bfde555-67f7-4252-b2fc-1a532aa9eff9,safe-link.co,0
http://dangerous-link.co/dd5219bf-f221-4559-b5ce-fa00ca21931a,dangerous-link.co,1
http://dangerous-link.co/cc869baa-20ce-4fe0-b64d-03a057a33fa0,dangerous-link.co,1
http://dangerous-link.co/54cf1159-8320-490a-91ec-e404bd0b1639,dangerous-link.co,1
http://dangerous-link.co/e7576a6e-7c94-43f3-b3c1-9da484b2e12c,dangerous-link.co,1
http://dangerous-link.co/fcc77617-9dc6-49cc-84ae-3efb395d9c53,dangerous-link.co,1
http://safe-link.co/8b7e2f75-7497-47a2-9010-20c7280050c5,safe-link.co,0
http://safe-link.co/a05c2e01-04e1-4efc-b4fe-27ce10cbcaa8,safe-link.co,0
http://safe-link.co/0b33ccd3-93a3-4a95-8bdd-81e89670efdf,safe-link.co,0
http://safe-link.co/3a014755-9128-400e-8dca-7ed13a5976c8,safe-link.co,0
http://safe-link.co/29963c4d-952f-4ec0-9cbf-9b7e2f5fb0f2,safe-link.co,0
http://safe-link.co/d36b4637-7c23-4da2-88a3-8bc7cc07ea03,safe-link.co,0
http://dangerous-link.co/9c28521c-29bf-4532-9cf7-9b52b1c7329d,dangerous-link.co,1
http://dangerous-link.co/5ac26a72-b283-4f19-ac68-1d6a50626cf5,dangerous-link.co,1
http://dangerous-link.co/dba0bb6d-4daf-407c-a05c-162106cc641e,dangerous-link.co,1
http://dangerous-link.co/de589294-0c43-4405-9e9d-b4c93dee9cbb,dangerous-link.co,1
http://dangerous-link.co/d1ea683c-d59a-42fb-bcc6-71d18f368ecc,dangerous-link.co,1
http://dangerous-link.co/dd57bffe-d9fa-499e-8f56-a664f47a6740,dangerous-link.co,1
http://dangerous-link.co/80e2281f-5093-44d1-ad22-7a7c7625c1bf,dangerous-link.co,1
http://safe-link.co/4d2395d5-090d-4c50-84eb-a288fd4822be,safe-link.co,0
http://dangerous-link.co/7ef00bf7-9e2d-4fc2-8634-3245fd9555ac,dangerous-link.co,1
http://dangerous-link.co/6a77c0a4-9e51-472a-9a0e-b59e75d557c9,dangerous-link.co,1
http://safe-link.co/69d6fb6e-b3cc-4cdb-a705-b9a9284a42fd,safe-link.co,0
http://dangerous-link.co/9d56eef9-3b97-4c95-9081-4049a2100c4b,dangerous-link.co,1
http://safe-link.co/6fbd680f-5f6d-4fe4-b45a-f6f8f7918796,safe-link.co,0
http://safe-link.co/0014714f-a963-4f5a-8c4b-ae662dfae81d,safe-link.co,0
http://safe-link.co/7b68f137-33ff-4602-b56e-626196821d8b,safe-link.co,0
http://safe-link.co/7f121e9e-a14c-4c48-9424-458502a1545b,safe-link.co,0
http://safe-link.co/19245a00-3b1f-4c24-9969-78e426abf80a,safe-link.co,0
http://safe-link.co/e80c9dc3-831f-469f-85f0-f05514f4a57d,safe-link.co,0
http://dangerous-link.co/920b9b2c-d1b5-4711-bc84-743c14907abc,dangerous-link.co,1
http://dangerous-link.co/db4bc360-e2cc-45f8-a5f6-716b1bb66895,dangerous-link.co,1
http://dangerous-link.co/455fa655-abe1-4171-a94d-13e0575c83d5,dangerous-link.co,1
http://safe-link.co/c113840c-4c19-4dc0-bfdc-f2a19346df5e,safe-link.co,0
http://safe-link.co/d5a08c04-78a1-45c1-a240-b75762b99946,safe-link.co,0
http://safe-link.co/8c204cd6-d242-456d-9231-966c644c554a,safe-link.co,0
http://safe-link.co/efbcf83e-fae6-4765-a969-9039c1f3c315,safe-link.co,0
http://safe-link.co/1b6315aa-15a6-41c6-951d-a84df80d975f,safe-link.co,0
http://dangerous-link.co/08d02a4d-d42a-4ff3-bea9-72f129e1abe5,dangerous-link.co,1
http://safe-link.co/6e1a0fa0-f36d-41aa-bf48-654d2653cf67,safe-link.co,0
http://safe-link.co/608feb39-d4cc-4dfa-baa5-fac1cc234c87,safe-link.co,0
http://dangerous-link.co/8398e91c-8225-4c0a-b16b-c0f997172a50,dangerous-link.co,1
http://dangerous-link.co/1e49f26d-bd38-4375-b4e5-efb14618bf3f,dangerous-link.co,1
http://safe-link.co/d5aad399-a92f-4e27-8f81-00e5f0f73cd8,safe-link.co,0
http://safe-link.co/bbf6369a-a462-4a37-b655-a6cb632e9a50,safe-link.co,0
http://dangerous-link.co/9a08f2eb-ae49-4011-9547-6e269832b410,dangerous-link.co,1
http://dangerous-link.co/00bbd070-004e-45f0-9e1e-a711ab8651be,dangerous-link.co,1
http://dangerous-link.co/8b4c09f0-dcda-48f3-864b-4074957d12be,dangerous-link.co,1
http://dangerous-link.co/a10f9511-14dc-4e40-a2d0-e1f4042f759c,dangerous-link.co,1
http://dangerous-link.co/5dc2f637-395c-4d5d-9dfa-9241d143d831,dangerous-link.co,1
http://safe-link.co/703fbf2f-0d11-4f3a-b318-be336e8364ce,safe-link.co,0
http://safe-link.co/3b850e0e-8c6e-4409-805c-9605911e29dd,safe-link.co,0
http://safe-link.co/625deb12-1597-42c8-846c-57970dceed6c,safe-link.co,0
http://dangerous-link.co/2ca6a412-9a93-4049-98af-5349c1c2ebc9,dangerous-link.co,1
http://safe-link.co/08f8ec71-9aae-496d-8a16-107ce07e448b,safe-link.co,0
http://dangerous-link.co/1083229d-0556-4f4c-8fa2-11b4e42ef421,dangerous-link.co,1
http://dangerous-link.co/ff588a1e-1760-46c9-b1bf-14c668908c5d,dangerous-link.co,1
http://safe-link.co/05d95442-c865-4f08-a3cb-e3c5ba3600e2,safe-link.co,0
http://dangerous-link.co/cb97345a-a9a2-4b6b-834d-96d2a41191f2,dangerous-link.co,1
http://dangerous-link.co/837aa821-80ed-4af7-96ac-f34989f35341,dangerous-link.co,1
http://safe-link.co/ae39b03a-9d03-4824-860a-cb26f63d735e,safe-link.co,0
http://dangerous-link.co/9175860f-ae4d-4abb-a771-8784d99b9a50,dangerous-link.co,1
http://safe-link.co/90bd3b50-14ed-4444-a58e-07e99745d098,safe-link.co,0
http://safe-link.co/0d8765d2-ecec-4515-8329-0543f56533a8,safe-link.co,0
http://safe-link.co/6299f0d2-a0e3-4610-a011-12bd7105c91c,safe-link.co,0
http://dangerous-link.co/1fd6e074-fe7d-4e82-a120-5cc3765af2a8,dangerous-link.co,1
http://safe-link.co/446ae208-4039-46fc-ab7d-44cd63d8da11,safe-link.co,0
http://safe-link.co/a065b940-8477-441b-807a-099a7b969f93,safe-link.co,0
http://dangerous-link.co/d480ab13-b078-41ef-9e82-889ca9a48800,dangerous-link.co,1
http://safe-link.co/fbc6331f-0369-4f06-a5d5-96a333589f5a,safe-link.co,0
http://dangerous-link.co/ee05c3a2-b692-43c1-9989-94d80b7bf86d,dangerous-link.co,1
http://dangerous-link.co/e404a4d6-ac70-4a53-83fc-542ac4e72048,dangerous-link.co,1
http://dangerous-link.co/3cac1fbd-b612-4698-ac59-2c71062e03d4,dangerous-link.co,1
http://dangerous-link.co/7e9fb0ac-2186-4978-ac3f-134b69d85df3,dangerous-link.co,1
http://dangerous-link.co/18b21c21-0da4-4f4e-9c3c-bdc9a09c0374,dangerous-link.co,1
http://safe-link.co/87e6b85a-ccbf-45d9-b2be-5e300329b7e7,safe-link.co,0
http://safe-link.co/a8ddb70c-ee53-4bd5-9a7e-975b7cb05220,safe-link.co,0
http://dangerous-link.co/07c92ebc-3ef7-42a7-8c6c-b956262637e4,dangerous-link.co,1
http://safe-link.co/af11f9e2-dfab-4868-8874-766ea6c36445,safe-link.co,0
http://safe-link.co/b340c32b-80f6-4a2a-be2c-5140090062a3,safe-link.co,0
http://dangerous-link.co/4a4b15dd-ce86-4db1-a7e7-98e4057db1d9,dangerous-link.co,1
http://safe-link.co/980b95d1-993e-488b-ac32-bebd31d24b1a,safe-link.co,0
http://dangerous-link.co/6598118d-2261-4c25-8698-912a596ff65c,dangerous-link.co,1
http://safe-link.co/006563da-1738-4e36-b6c1-dfc450373d22,safe-link.co,0
http://safe-link.co/4c83f411-0aaf-429b-9018-d42c020d5222,safe-link.co,0
http://dangerous-link.co/f49e835f-3254-43be-ab07-2649c1c5dd1e,dangerous-link.co,1
http://safe-link.co/a8a0889e-813b-459c-b441-2a05adabecb3,safe-link.co,0
http://dangerous-link.co/f48f76d0-2c39-4bbf-a16a-33e02fafb768,dangerous-link.co,1
http://safe-link.co/8f2f6df0-5f77-4967-9723-d11b93c0bd20,safe-link.co,0
http://dangerous-link.co/c0d63977-4fe4-44f0-9854-4e661bc1c05f,dangerous-link.co,1
http://safe-link.co/1015f9b6-e4a7-497b-a1db-3f93b3284505,safe-link.co,0
http://safe-link.co/93320c8c-e93f-4c99-8353-987690329127,safe-link.co,0
http://safe-link.co/c5e8cc52-2b83-4249-a497-ffc0b409da74,safe-link.co,0
http://dangerous-link.co/8a1c0e2c-4503-4d6b-9389-1c9ad5a3e125,dangerous-link.co,1
http://dangerous-link.co/67de6df4-2b03-4ede-b735-c923caf5bd0c,dangerous-link.co,1
http://dangerous-link.co/20107672-e4d6-4f98-987a-b45895c7cd89,dangerous-link.co,1
http://dangerous-link.co/349016b4-3f31-4423-bac7-6825b9e16ac3,dangerous-link.co,1
